holeid,x,y,z,TVD,TEMP,GM
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-340.11,555.0,43.7276561808,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-345.11,560.0,43.7572644592,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-350.11,565.0,43.7878052658,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-355.11,570.0,43.8193164799,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-360.11,575.0,43.8518375969,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-365.11,580.0,43.8854097681,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-370.11,585.0,43.920075834,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-375.11,590.0,43.9558803524,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-380.11,595.0,43.9928696184,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-385.11,600.0,44.0310916749,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-390.11,605.0,44.0705963126,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-395.11,610.0,44.1114350579,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-400.11,615.0,44.1536611453,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-405.11,620.0,44.1973294739,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-410.11,625.0,44.2424965456,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-415.11,630.0,44.2892203816,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-420.11,635.0,44.3375604167,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-425.11,640.0,44.3875773681,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-430.11,645.0,44.4393330775,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-435.11,650.0,44.4928903235,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-440.11,655.0,44.5483126042,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-445.11,660.0,44.605663888,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-450.11,665.0,44.6650083318,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-455.11,670.0,44.726409967,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-460.11,675.0,44.7899323543,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-465.11,680.0,44.8556382079,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-470.11,685.0,44.9235889924,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-475.11,690.0,44.9938444959,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-480.11,695.0,45.0664623835,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-485.11,700.0,45.1414977372,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-490.11,705.0,45.2190025888,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-495.11,710.0,45.2990254535,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-500.11,715.0,45.3816083568,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-505.11,720.0,45.4667963504,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-510.11,725.0,45.554622326,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-515.11,730.0,45.6451163854,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-520.11,735.0,45.7383030995,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-525.11,740.0,45.8342012311,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-530.11,745.0,45.9328235186,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-535.11,750.0,46.0341765262,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-540.11,755.0,46.1382605636,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-545.11,760.0,46.2450696785,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-550.11,765.0,46.354591722,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-555.11,770.0,46.466808484,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-560.11,775.0,46.5816958974,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-565.11,780.0,46.6992243032,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-570.11,785.0,46.8193526397,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-575.11,790.0,46.9420530952,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-580.11,795.0,47.0672754439,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-585.11,800.0,47.1949713009,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-590.11,805.0,47.3250886808,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-595.11,810.0,47.4575724664,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-600.11,815.0,47.5923648802,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-605.11,820.0,47.7294059504,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-610.11,825.0,47.8686339648,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-615.11,830.0,48.0099859066,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-620.11,835.0,48.1533978671,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-625.11,840.0,48.298805431,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-630.11,845.0,48.4461440328,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-635.11,850.0,48.5953492804,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-640.11,855.0,48.7463572474,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-645.11,860.0,48.899104732,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-650.11,865.0,49.0535294838,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-655.11,870.0,49.2095703995,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-660.11,875.0,49.3671676891,0
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-665.11,880.0,49.526263014,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-670.11,885.0,49.6867995987,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-675.11,890.0,49.8487223202,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-680.11,895.0,50.0119777736,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-685.11,900.0,50.1765143208,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-690.11,905.0,50.3422821197,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-695.11,910.0,50.5092331397,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-700.11,915.0,50.6773211638,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-705.11,920.0,50.8465017786,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-710.11,925.0,51.0167323552,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-715.11,930.0,51.1879720223,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-720.11,935.0,51.3601835765,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-725.11,940.0,51.5333257527,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-730.11,945.0,51.7073645867,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-735.11,950.0,51.8822658469,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-740.11,955.0,52.0579968444,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-745.11,960.0,52.2345263818,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-750.11,965.0,52.4118247005,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-755.11,970.0,52.5898634271,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-760.11,975.0,52.7686155208,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-765.11,980.0,52.9480552196,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-770.11,985.0,53.1281579886,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-775.11,990.0,53.3089004679,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-780.11,995.0,53.4902604224,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-785.11,1000.0,53.6722166926,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-790.11,1005.0,53.8547491468,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-795.11,1010.0,54.0378386347,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-800.11,1015.0,54.2214669426,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-805.11,1020.0,54.4056167505,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-810.11,1025.0,54.5902715899,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-815.11,1030.0,54.7754158046,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-820.11,1035.0,54.9610345116,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-825.11,1040.0,55.1471135652,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-830.11,1045.0,55.3336395208,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-835.11,1050.0,55.5205996023,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-840.11,1055.0,55.707981669,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-845.11,1060.0,55.8957741855,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-850.11,1065.0,56.083966192,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-855.11,1070.0,56.2725472765,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-860.11,1075.0,56.4615075479,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-865.11,1080.0,56.6508376107,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-870.11,1085.0,56.8405285402,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-875.11,1090.0,57.0305718602,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-880.11,1095.0,57.2209595199,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-885.11,1100.0,57.4116838734,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-890.11,1105.0,57.6027376592,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-895.11,1110.0,57.7941139811,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-900.11,1115.0,57.9858062899,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-905.11,1120.0,58.1778083657,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-910.11,1125.0,58.3701143009,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-915.11,1130.0,58.5627184848,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-920.11,1135.0,58.7556155874,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-925.11,1140.0,58.9488005452,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-930.11,1145.0,59.1422685468,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-935.11,1150.0,59.3360150196,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-940.11,1155.0,59.5300356164,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-945.11,1160.0,59.7243262033,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-950.11,1165.0,59.9188828471,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-955.11,1170.0,60.1137018044,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-960.11,1175.0,60.3087795097,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-965.11,1180.0,60.5041125647,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-970.11,1185.0,60.6996977284,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-975.11,1190.0,60.8955319061,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-980.11,1195.0,61.0916121401,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-985.11,1200.0,61.2879356,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-990.11,1205.0,61.4844995731,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-995.11,1210.0,61.681301456,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1000.11,1215.0,61.8783387449,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1005.11,1220.0,62.0756090276,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1010.11,1225.0,62.2731099747,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1015.11,1230.0,62.4708393313,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1020.11,1235.0,62.6687949088,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1025.11,1240.0,62.8669745769,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1030.11,1245.0,63.0653762556,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1035.11,1250.0,63.2639979074,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1040.11,1255.0,63.4628375293,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1045.11,1260.0,63.6618931455,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1050.11,1265.0,63.8611627991,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1055.11,1270.0,64.0606445451,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1060.11,1275.0,64.2603364421,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1065.11,1280.0,64.4602365454,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1070.11,1285.0,64.6603428987,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1075.11,1290.0,64.8606535267,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1080.11,1295.0,65.0611664273,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1085.11,1300.0,65.2618795641,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1090.11,1305.0,65.4627908581,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1095.11,1310.0,65.6638981801,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1100.11,1315.0,65.8651993425,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1105.11,1320.0,66.0666920912,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1110.11,1325.0,66.2683740975,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1115.11,1330.0,66.4702429493,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1120.11,1335.0,66.6722961426,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1125.11,1340.0,66.8745310731,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1130.11,1345.0,67.0769450269,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1135.11,1350.0,67.2795351712,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1140.11,1355.0,67.4822985452,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1145.11,1360.0,67.6852320505,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1150.11,1365.0,67.8883324406,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1155.11,1370.0,68.0915963114,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1160.11,1375.0,68.2950200905,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1165.11,1380.0,68.498600026,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1170.11,1385.0,68.7023321758,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1175.11,1390.0,68.9062123961,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1180.11,1395.0,69.1102363292,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1185.11,1400.0,69.3143993915,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1190.11,1405.0,69.5186967609,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1195.11,1410.0,69.7231233636,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1200.11,1415.0,69.9276738607,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1205.11,1420.0,70.1323426346,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1210.11,1425.0,70.3371237741,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1215.11,1430.0,70.5420110602,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1220.11,1435.0,70.7469979505,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1225.11,1440.0,70.9520775643,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1230.11,1445.0,71.1572426657,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1235.11,1450.0,71.362485648,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1240.11,1455.0,71.5677985167,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1245.11,1460.0,71.7731728726,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1250.11,1465.0,71.9785998946,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1255.11,1470.0,72.1840703223,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1260.11,1475.0,72.3895744385,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1265.11,1480.0,72.5951020521,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1270.11,1485.0,72.8006424804,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1275.11,1490.0,73.0061845328,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1280.11,1495.0,73.211716494,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1285.11,1500.0,73.4172159598,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1290.11,1505.0,73.622690191,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1295.11,1510.0,73.8281158802,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1300.11,1515.0,74.0334790684,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1305.11,1520.0,74.2387652062,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1310.11,1525.0,74.4439591468,2
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1315.11,1530.0,74.6490451407,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1320.11,1535.0,74.8540068347,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1325.11,1540.0,75.0588272739,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1330.11,1545.0,75.2634889089,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1335.11,1550.0,75.467973607,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1340.11,1555.0,75.6722626701,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1345.11,1560.0,75.8763368581,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1350.11,1565.0,76.0801764202,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1355.11,1570.0,76.2837611325,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1360.11,1575.0,76.4870703455,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1365.11,1580.0,76.6900830387,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1370.11,1585.0,76.8927778861,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1375.11,1590.0,77.0951333303,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1380.11,1595.0,77.2971276668,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1385.11,1600.0,77.4987391382,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1390.11,1605.0,77.6999460384,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1395.11,1610.0,77.9007268254,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1400.11,1615.0,78.1010602432,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1405.11,1620.0,78.3009254513,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1410.11,1625.0,78.5003021593,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1415.11,1630.0,78.6991707674,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1420.11,1635.0,78.897512508,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1425.11,1640.0,79.0953095884,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1430.11,1645.0,79.2925453301,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1435.11,1650.0,79.4892043042,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1440.11,1655.0,79.6852724578,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1445.11,1660.0,79.8807372306,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1450.11,1665.0,80.0755876569,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1455.11,1670.0,80.2698144535,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1460.11,1675.0,80.4634100879,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1465.11,1680.0,80.6563688272,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1470.11,1685.0,80.8486867665,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1475.11,1690.0,81.0403618348,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1480.11,1695.0,81.2313937789,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1485.11,1700.0,81.4217841264,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1490.11,1705.0,81.6115361275,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1495.11,1710.0,81.8006546782,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1500.11,1715.0,81.9891462266,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1505.11,1720.0,82.1770186642,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1510.11,1725.0,82.3642812057,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1515.11,1730.0,82.5509442586,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1520.11,1735.0,82.7370192879,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1525.11,1740.0,82.9225186752,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1530.11,1745.0,83.1074555783,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1535.11,1750.0,83.291843791,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1540.11,1755.0,83.4756976074,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1545.11,1760.0,83.6590316905,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1550.11,1765.0,83.8418609482,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1555.11,1770.0,84.0242004174,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1560.11,1775.0,84.2060651568,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1565.11,1780.0,84.3874701493,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1570.11,1785.0,84.5684302141,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1575.11,1790.0,84.7489599288,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1580.11,1795.0,84.9290735614,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1585.11,1800.0,85.1087850116,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1590.11,1805.0,85.2881077611,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1595.11,1810.0,85.4670548326,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1600.11,1815.0,85.6456387563,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1605.11,1820.0,85.8238715447,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1610.11,1825.0,86.0017646725,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1615.11,1830.0,86.1793290639,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1620.11,1835.0,86.356575084,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1625.11,1840.0,86.5335125359,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1630.11,1845.0,86.7101506612,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1635.11,1850.0,86.8864981439,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1640.11,1855.0,87.0625631181,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1645.11,1860.0,87.2383531772,1
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1650.11,1865.0,87.4138753858,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1655.11,1870.0,87.5891362933,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1660.11,1875.0,87.7641419486,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1665.11,1880.0,87.9389185181,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1670.11,1885.0,88.1134305726,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1675.11,1890.0,88.2877027052,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1680.11,1895.0,88.4617391287,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1685.11,1900.0,88.6355436402,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1690.11,1905.0,88.8091196387,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1695.11,1910.0,88.9824701428,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1700.11,1915.0,89.1555978081,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1705.11,1920.0,89.3285049444,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1710.11,1925.0,89.5011935322,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1715.11,1930.0,89.6736652395,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1720.11,1935.0,89.8459214373,4
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-1725.11,1940.0,90.0179632153,4
