holeid,x,y,z,TVD,PERM,POR,GM_lthology
REZOVACCKE-1_planed,689340.71,5072557.33,-3050.84,3195.0,2.18996947161,11.4301619876,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3055.84,3200.0,2.30025719099,11.940896928,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3060.84,3205.0,2.41054366436,12.4515594356,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3065.84,3210.0,2.4258399372,12.5702344262,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3070.84,3215.0,2.44115346574,12.6889324927,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3075.84,3220.0,2.68130018492,14.0638393275,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3080.84,3225.0,2.92146326534,15.4388962825,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3085.84,3230.0,3.32073139917,19.4298529824,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3090.84,3235.0,3.71996739155,23.4204047975,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3095.84,3240.0,3.6311169482,22.2592530619,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3100.84,3245.0,3.54225485127,21.0980021831,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3105.84,3250.0,3.34856598459,20.1840725719,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3110.84,3255.0,3.15490461344,19.2702950671,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3115.84,3260.0,3.32209148654,21.0886296514,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3120.84,3265.0,3.48927895184,22.906762358,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3125.84,3270.0,3.57439848723,22.2228769262,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3130.84,3275.0,3.65949395621,21.5388634821,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3135.84,3280.0,3.39992017498,20.1884647625,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3140.84,3285.0,3.14036729349,18.8380920453,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3145.84,3290.0,3.18498397814,18.5738742423,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3150.84,3295.0,3.22960223859,18.3096969647,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3155.84,3300.0,3.20924484476,19.0071711059,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3160.84,3305.0,3.18889102289,19.7045615514,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3165.84,3310.0,3.18942193521,19.6685450921,3
REZOVACCKE-1_planed,689340.71,5072557.33,-3167.84,3312.0,3.18963523464,19.6541239996,3
REZOVACCKE-2_planed,688872.79,5073318.89,214.88,0.0,36.6547335284,34.5194366167,9
REZOVACCKE-2_planed,688872.79,5073318.89,209.88,5.0,36.6009747136,34.4949100931,0
REZOVACCKE-2_planed,688872.79,5073318.89,204.88,10.0,36.5467087086,34.4701417113,0
REZOVACCKE-2_planed,688872.79,5073318.89,199.88,15.0,36.4919317156,34.4451296103,0
REZOVACCKE-2_planed,688872.79,5073318.89,194.88,20.0,36.436639938,34.4198719291,0
REZOVACCKE-2_planed,688872.79,5073318.89,189.88,25.0,36.3808295813,34.3943668069,0
REZOVACCKE-2_planed,688872.79,5073318.89,184.88,30.0,36.3244968538,34.3686123844,0
REZOVACCKE-2_planed,688872.79,5073318.89,179.88,35.0,36.2676379683,34.3426068033,0
REZOVACCKE-2_planed,688872.79,5073318.89,174.88,40.0,36.2102491429,34.3163482078,0
REZOVACCKE-2_planed,688872.79,5073318.89,169.88,45.0,36.1523266021,34.2898347443,0
REZOVACCKE-2_planed,688872.79,5073318.89,164.88,50.0,36.093866578,34.2630645628,0
REZOVACCKE-2_planed,688872.79,5073318.89,159.88,55.0,36.0348653119,34.2360358169,0
REZOVACCKE-2_planed,688872.79,5073318.89,154.88,60.0,35.975319055,34.2087466646,0
REZOVACCKE-2_planed,688872.79,5073318.89,149.88,65.0,35.91522407,34.1811952692,0
REZOVACCKE-2_planed,688872.79,5073318.89,144.88,70.0,35.8545766327,34.1533797994,0
REZOVACCKE-2_planed,688872.79,5073318.89,139.88,75.0,35.7933730325,34.1252984304,0
REZOVACCKE-2_planed,688872.79,5073318.89,134.88,80.0,35.7316095747,34.0969493444,0
REZOVACCKE-2_planed,688872.79,5073318.89,129.88,85.0,35.6692825813,34.0683307313,0
REZOVACCKE-2_planed,688872.79,5073318.89,124.88,90.0,35.606388393,34.0394407894,0
REZOVACCKE-2_planed,688872.79,5073318.89,119.88,95.0,35.54292337,34.0102765664,0
REZOVACCKE-2_planed,688872.79,5073318.89,114.88,100.0,35.4788838941,33.9808385936,0
REZOVACCKE-2_planed,688872.79,5073318.89,109.88,105.0,35.41426637,33.9511239453,0
REZOVACCKE-2_planed,688872.79,5073318.89,104.88,110.0,35.349067227,33.9211308612,0
REZOVACCKE-2_planed,688872.79,5073318.89,99.88,115.0,35.2832829205,33.8908575931,0
REZOVACCKE-2_planed,688872.79,5073318.89,94.88,120.0,35.2169099336,33.8603024058,0
REZOVACCKE-2_planed,688872.79,5073318.89,89.88,125.0,35.149944779,33.8294635784,0
REZOVACCKE-2_planed,688872.79,5073318.89,84.88,130.0,35.0823840006,33.7983394042,0
REZOVACCKE-2_planed,688872.79,5073318.89,79.88,135.0,35.0142241753,33.7669281925,0
REZOVACCKE-2_planed,688872.79,5073318.89,74.88,140.0,34.9454619147,33.7352282689,0
REZOVACCKE-2_planed,688872.79,5073318.89,69.88,145.0,34.8760938671,33.7032379767,0
REZOVACCKE-2_planed,688872.79,5073318.89,64.88,150.0,34.806116719,33.6709556771,0
REZOVACCKE-2_planed,688872.79,5073318.89,59.88,155.0,34.7355271974,33.6383797509,0
REZOVACCKE-2_planed,688872.79,5073318.89,54.88,160.0,34.6643220715,33.605508599,0
REZOVACCKE-2_planed,688872.79,5073318.89,49.88,165.0,34.5924981548,33.5723406435,0
REZOVACCKE-2_planed,688872.79,5073318.89,44.88,170.0,34.5200523067,33.5388743287,0
REZOVACCKE-2_planed,688872.79,5073318.89,39.88,175.0,34.446981435,33.5051081219,0
REZOVACCKE-2_planed,688872.79,5073318.89,34.88,180.0,34.3732824978,33.4710405148,0
REZOVACCKE-2_planed,688872.79,5073318.89,29.88,185.0,34.2989525053,33.4366700244,0
REZOVACCKE-2_planed,688872.79,5073318.89,24.88,190.0,34.2239885222,33.4019951938,0
REZOVACCKE-2_planed,688872.79,5073318.89,19.88,195.0,34.1483876132,33.3670152374,0
REZOVACCKE-2_planed,688872.79,5073318.89,14.88,200.0,34.072147071,33.3317274687,0
REZOVACCKE-2_planed,688872.79,5073318.89,9.88,205.0,33.9952640804,33.2961311577,0
REZOVACCKE-2_planed,688872.79,5073318.89,4.88,210.0,33.9177359454,33.2602249637,0
REZOVACCKE-2_planed,688872.79,5073318.89,-0.12,215.0,33.8395600352,33.2240075776,0
REZOVACCKE-2_planed,688872.79,5073318.89,-5.12,220.0,33.7607337869,33.1874777232,0
REZOVACCKE-2_planed,688872.79,5073318.89,-10.12,225.0,33.6812547073,33.1506341587,0
REZOVACCKE-2_planed,688872.79,5073318.89,-15.12,230.0,33.6011203756,33.1134756773,0
REZOVACCKE-2_planed,688872.79,5073318.89,-20.12,235.0,33.5203284453,33.0760011086,0
REZOVACCKE-2_planed,688872.79,5073318.89,-25.12,240.0,33.4388766472,33.0382093202,0
REZOVACCKE-2_planed,688872.79,5073318.89,-30.12,245.0,33.3567627909,33.0000992181,0
REZOVACCKE-2_planed,688872.79,5073318.89,-35.12,250.0,33.273984768,32.9616697487,0
REZOVACCKE-2_planed,688872.79,5073318.89,-40.12,255.0,33.1905405542,32.9229198995,0
REZOVACCKE-2_planed,688872.79,5073318.89,-45.12,260.0,33.1064282114,32.8838487007,0
REZOVACCKE-2_planed,688872.79,5073318.89,-50.12,265.0,33.0216458908,32.8444552262,0
REZOVACCKE-2_planed,688872.79,5073318.89,-55.12,270.0,32.9361918348,32.8047385948,0
REZOVACCKE-2_planed,688872.79,5073318.89,-60.12,275.0,32.8500643794,32.7646979718,0
REZOVACCKE-2_planed,688872.79,5073318.89,-65.12,280.0,32.7632619574,32.7243325701,0
REZOVACCKE-2_planed,688872.79,5073318.89,-70.12,285.0,32.6757830999,32.6836416513,0
REZOVACCKE-2_planed,688872.79,5073318.89,-75.12,290.0,32.587627722,32.6426245272,0
REZOVACCKE-2_planed,688872.79,5073318.89,-80.12,295.0,32.4987920226,32.6012805609,0
REZOVACCKE-2_planed,688872.79,5073318.89,-85.12,300.0,32.4092760995,32.5596091685,0
REZOVACCKE-2_planed,688872.79,5073318.89,-90.12,305.0,32.3190789038,32.5176098199,0
REZOVACCKE-2_planed,688872.79,5073318.89,-95.12,310.0,32.2281994976,32.4752820401,0
REZOVACCKE-2_planed,688872.79,5073318.89,-100.12,315.0,32.1366370568,32.4326254112,0
REZOVACCKE-2_planed,688872.79,5073318.89,-105.12,320.0,32.0443908732,32.3896395726,0
REZOVACCKE-2_planed,688872.79,5073318.89,-110.12,325.0,31.951460357,32.3463242234,0
REZOVACCKE-2_planed,688872.79,5073318.89,-115.12,330.0,31.8578450396,32.3026791226,0
REZOVACCKE-2_planed,688872.79,5073318.89,-120.12,335.0,31.7635445753,32.2587040915,0
REZOVACCKE-2_planed,688872.79,5073318.89,-125.12,340.0,31.6685587445,32.214399014,0
REZOVACCKE-2_planed,688872.79,5073318.89,-130.12,345.0,31.5728870866,32.1697638386,0
REZOVACCKE-2_planed,688872.79,5073318.89,-135.12,350.0,31.4765303725,32.124798579,0
REZOVACCKE-2_planed,688872.79,5073318.89,-140.12,355.0,31.3794887553,32.079503316,0
REZOVACCKE-2_planed,688872.79,5073318.89,-145.12,360.0,31.281761857,32.0338781983,0
REZOVACCKE-2_planed,688872.79,5073318.89,-150.12,365.0,31.183350461,31.987923444,0
REZOVACCKE-2_planed,688872.79,5073318.89,-155.12,370.0,31.0842551507,31.9416393415,0
REZOVACCKE-2_planed,688872.79,5073318.89,-160.12,375.0,30.9844766512,31.8950262512,0
REZOVACCKE-2_planed,688872.79,5073318.89,-165.12,380.0,30.8840158314,31.8480846061,0
REZOVACCKE-2_planed,688872.79,5073318.89,-170.12,385.0,30.782873706,31.8008149134,0
REZOVACCKE-2_planed,688872.79,5073318.89,-175.12,390.0,30.6810514378,31.7532177555,0
REZOVACCKE-2_planed,688872.79,5073318.89,-180.12,395.0,30.5785503397,31.7052937911,0
REZOVACCKE-2_planed,688872.79,5073318.89,-185.12,400.0,30.4753718764,31.6570437563,0
REZOVACCKE-2_planed,688872.79,5073318.89,-190.12,405.0,30.3715176663,31.608468466,0
REZOVACCKE-2_planed,688872.79,5073318.89,-195.12,410.0,30.2669894836,31.5595688142,0
REZOVACCKE-2_planed,688872.79,5073318.89,-200.12,415.0,30.1617892599,31.510345776,0
REZOVACCKE-2_planed,688872.79,5073318.89,-205.12,420.0,30.0559190858,31.4608004079,0
REZOVACCKE-2_planed,688872.79,5073318.89,-210.12,425.0,29.9493812126,31.4109338489,0
REZOVACCKE-2_planed,688872.79,5073318.89,-215.12,430.0,29.8421780539,31.3607473218,0
REZOVACCKE-2_planed,688872.79,5073318.89,-220.12,435.0,29.7343121871,31.3102421335,0
REZOVACCKE-2_planed,688872.79,5073318.89,-225.12,440.0,29.6257863547,31.2594196766,0
REZOVACCKE-2_planed,688872.79,5073318.89,-230.12,445.0,29.5166034657,31.2082814295,0
REZOVACCKE-2_planed,688872.79,5073318.89,-235.12,450.0,29.4067665965,31.1568289579,0
REZOVACCKE-2_planed,688872.79,5073318.89,-240.12,455.0,29.2962789927,31.1050639148,0
REZOVACCKE-2_planed,688872.79,5073318.89,-245.12,460.0,29.1851440694,31.052988042,0
REZOVACCKE-2_planed,688872.79,5073318.89,-250.12,465.0,29.0733654128,31.0006031702,0
REZOVACCKE-2_planed,688872.79,5073318.89,-255.12,470.0,28.9609467806,30.9479112199,0
REZOVACCKE-2_planed,688872.79,5073318.89,-260.12,475.0,28.847892103,30.8949142019,0
REZOVACCKE-2_planed,688872.79,5073318.89,-265.12,480.0,28.7342054831,30.8416142179,0
REZOVACCKE-2_planed,688872.79,5073318.89,-270.12,485.0,28.6198911978,30.7880134609,0
REZOVACCKE-2_planed,688872.79,5073318.89,-275.12,490.0,28.5049536978,30.7341142156,0
REZOVACCKE-2_planed,688872.79,5073318.89,-280.12,495.0,28.3893976085,30.679918859,0
REZOVACCKE-2_planed,688872.79,5073318.89,-285.12,500.0,28.2732277294,30.6254298606,0
REZOVACCKE-2_planed,688872.79,5073318.89,-290.12,505.0,28.156449035,30.5706497827,0
REZOVACCKE-2_planed,688872.79,5073318.89,-295.12,510.0,28.0390666744,30.5155812805,0
REZOVACCKE-2_planed,688872.79,5073318.89,-300.12,515.0,27.921085971,30.460226529,0
REZOVACCKE-2_planed,688872.79,5073318.89,-305.12,520.0,27.8025124225,30.4045895213,0
REZOVACCKE-2_planed,688872.79,5073318.89,-310.12,525.0,27.6833517004,30.3486726147,0
REZOVACCKE-2_planed,688872.79,5073318.89,-315.12,530.0,27.5636096496,30.2924788375,0
REZOVACCKE-2_planed,688872.79,5073318.89,-320.12,535.0,27.4432922874,30.2360113114,0
REZOVACCKE-2_planed,688872.79,5073318.89,-325.12,540.0,27.3224058032,30.1792732513,0
REZOVACCKE-2_planed,688872.79,5073318.89,-330.12,545.0,27.2009565571,30.1222679647,0
REZOVACCKE-2_planed,688872.79,5073318.89,-335.12,550.0,27.0789510792,30.064998852,0
REZOVACCKE-2_planed,688872.79,5073318.89,-340.12,555.0,26.9563960686,30.0074694059,0
REZOVACCKE-2_planed,688872.79,5073318.89,-345.12,560.0,26.8332983913,29.9496832111,0
REZOVACCKE-2_planed,688872.79,5073318.89,-350.12,565.0,26.7096650798,29.8916439436,0
REZOVACCKE-2_planed,688872.79,5073318.89,-355.12,570.0,26.5855033306,29.8333553705,0
REZOVACCKE-2_planed,688872.79,5073318.89,-360.12,575.0,26.4608205032,29.7748213493,0
REZOVACCKE-2_planed,688872.79,5073318.89,-365.12,580.0,26.3356241177,29.7160458272,0
REZOVACCKE-2_planed,688872.79,5073318.89,-370.12,585.0,26.2099218532,29.6570328403,0
REZOVACCKE-2_planed,688872.79,5073318.89,-375.12,590.0,26.0837215456,29.5977865129,0
REZOVACCKE-2_planed,688872.79,5073318.89,-380.12,595.0,25.9570311852,29.5383110568,0
REZOVACCKE-2_planed,688872.79,5073318.89,-385.12,600.0,25.8298589145,29.47861077,0
REZOVACCKE-2_planed,688872.79,5073318.89,-390.12,605.0,25.7022129195,29.418690036,0
REZOVACCKE-2_planed,688872.79,5073318.89,-395.12,610.0,25.5741018528,29.3585533226,0
REZOVACCKE-2_planed,688872.79,5073318.89,-400.12,615.0,25.4455341903,29.2982051808,0
REZOVACCKE-2_planed,688872.79,5073318.89,-405.12,620.0,25.3165186565,29.2376502438,0
REZOVACCKE-2_planed,688872.79,5073318.89,-410.12,625.0,25.1870641142,29.1768932251,0
REZOVACCKE-2_planed,688872.79,5073318.89,-415.12,630.0,25.0571795614,29.1159389181,0
REZOVACCKE-2_planed,688872.79,5073318.89,-420.12,635.0,24.926874128,29.0547921938,0
REZOVACCKE-2_planed,688872.79,5073318.89,-425.12,640.0,24.7961570722,28.9934580001,0
REZOVACCKE-2_planed,688872.79,5073318.89,-430.12,645.0,24.6650377773,28.9319413594,0
REZOVACCKE-2_planed,688872.79,5073318.89,-435.12,650.0,24.5335257478,28.8702473681,0
REZOVACCKE-2_planed,688872.79,5073318.89,-440.12,655.0,24.4016306062,28.808381194,0
REZOVACCKE-2_planed,688872.79,5073318.89,-445.12,660.0,24.2693620882,28.746348075,0
REZOVACCKE-2_planed,688872.79,5073318.89,-450.12,665.0,24.1367300399,28.6841533174,0
REZOVACCKE-2_planed,688872.79,5073318.89,-455.12,670.0,24.0037444128,28.6218022938,0
REZOVACCKE-2_planed,688872.79,5073318.89,-460.12,675.0,23.8704152602,28.5593004414,0
REZOVACCKE-2_planed,688872.79,5073318.89,-465.12,680.0,23.7367527329,28.4966532601,0
REZOVACCKE-2_planed,688872.79,5073318.89,-470.12,685.0,23.6027670747,28.4338663102,0
REZOVACCKE-2_planed,688872.79,5073318.89,-475.12,690.0,23.4684686183,28.3709452108,0
REZOVACCKE-2_planed,688872.79,5073318.89,-480.12,695.0,23.3338677804,28.3078956374,0
REZOVACCKE-2_planed,688872.79,5073318.89,-485.12,700.0,23.1989750574,28.2447233196,0
REZOVACCKE-2_planed,688872.79,5073318.89,-490.12,705.0,23.063801021,28.1814340393,0
REZOVACCKE-2_planed,688872.79,5073318.89,-495.12,710.0,22.9283563129,28.1180292902,0
REZOVACCKE-2_planed,688872.79,5073318.89,-500.12,715.0,22.7926516407,28.0545235836,0
REZOVACCKE-2_planed,688872.79,5073318.89,-505.12,720.0,22.6566977727,27.99091855,0
REZOVACCKE-2_planed,688872.79,5073318.89,-510.12,725.0,22.5205055331,27.9272201568,0
REZOVACCKE-2_planed,688872.79,5073318.89,-515.12,730.0,22.3840857971,27.863434412,0
REZOVACCKE-2_planed,688872.79,5073318.89,-520.12,735.0,22.2474494861,27.7995673615,0
REZOVACCKE-2_planed,688872.79,5073318.89,-525.12,740.0,22.1106075627,27.7356250869,0
REZOVACCKE-2_planed,688872.79,5073318.89,-530.12,745.0,21.9735710252,27.6716137028,0
REZOVACCKE-2_planed,688872.79,5073318.89,-535.12,750.0,21.8363509036,27.6075393543,0
REZOVACCKE-2_planed,688872.79,5073318.89,-540.12,755.0,21.6989582534,27.5434082147,0
REZOVACCKE-2_planed,688872.79,5073318.89,-545.12,760.0,21.5614041513,27.4792264824,0
REZOVACCKE-2_planed,688872.79,5073318.89,-550.12,765.0,21.4236996901,27.415000379,0
REZOVACCKE-2_planed,688872.79,5073318.89,-555.12,770.0,21.2858559731,27.350736146,0
REZOVACCKE-2_planed,688872.79,5073318.89,-560.12,775.0,21.1478841096,27.2864400425,0
REZOVACCKE-2_planed,688872.79,5073318.89,-565.12,780.0,21.0097952096,27.2221183429,0
REZOVACCKE-2_planed,688872.79,5073318.89,-570.12,785.0,20.871600379,27.1577773334,0
REZOVACCKE-2_planed,688872.79,5073318.89,-575.12,790.0,20.733310714,27.0934233101,0
REZOVACCKE-2_planed,688872.79,5073318.89,-580.12,795.0,20.5949372968,27.0290669515,0
REZOVACCKE-2_planed,688872.79,5073318.89,-585.12,800.0,20.4564911904,26.9647058704,0
REZOVACCKE-2_planed,688872.79,5073318.89,-590.12,805.0,20.3179834335,26.9003506955,0
REZOVACCKE-2_planed,688872.79,5073318.89,-595.12,810.0,20.1794250358,26.8360077349,0
REZOVACCKE-2_planed,688872.79,5073318.89,-600.12,815.0,20.0408269732,26.7716832927,0
REZOVACCKE-2_planed,688872.79,5073318.89,-605.12,820.0,19.902200183,26.7073836669,0
REZOVACCKE-2_planed,688872.79,5073318.89,-610.12,825.0,19.763555559,26.6431151464,0
REZOVACCKE-2_planed,688872.79,5073318.89,-615.12,830.0,19.6249039473,26.5788840084,0
REZOVACCKE-2_planed,688872.79,5073318.89,-620.12,835.0,19.4862561412,26.5146965159,0
REZOVACCKE-2_planed,688872.79,5073318.89,-625.12,840.0,19.347622877,26.4505589151,0
REZOVACCKE-2_planed,688872.79,5073318.89,-630.12,845.0,19.2090148295,26.3864774328,0
REZOVACCKE-2_planed,688872.79,5073318.89,-635.12,850.0,19.0704426074,26.3224582737,0
REZOVACCKE-2_planed,688872.79,5073318.89,-640.12,855.0,18.9319167497,26.258507618,0
REZOVACCKE-2_planed,688872.79,5073318.89,-645.12,860.0,18.7934477207,26.1946316187,0
REZOVACCKE-2_planed,688872.79,5073318.89,-650.12,865.0,18.6550459064,26.1308363995,0
REZOVACCKE-2_planed,688872.79,5073318.89,-655.12,870.0,18.5167216103,26.0671280518,0
REZOVACCKE-2_planed,688872.79,5073318.89,-660.12,875.0,18.3784850498,26.0035126329,0
REZOVACCKE-2_planed,688872.79,5073318.89,-665.12,880.0,18.2403463519,25.9399961629,0
REZOVACCKE-2_planed,688872.79,5073318.89,-670.12,885.0,18.10231555,25.8765846229,3
REZOVACCKE-2_planed,688872.79,5073318.89,-675.12,890.0,17.96440258,25.8132839524,3
REZOVACCKE-2_planed,688872.79,5073318.89,-680.12,895.0,17.826617277,25.750100047,3
REZOVACCKE-2_planed,688872.79,5073318.89,-685.12,900.0,17.6889693718,25.6870387562,3
REZOVACCKE-2_planed,688872.79,5073318.89,-690.12,905.0,17.5514684878,25.6241058814,3
REZOVACCKE-2_planed,688872.79,5073318.89,-695.12,910.0,17.4141241377,25.5613071732,3
REZOVACCKE-2_planed,688872.79,5073318.89,-700.12,915.0,17.2769457206,25.4986483298,3
REZOVACCKE-2_planed,688872.79,5073318.89,-705.12,920.0,17.1399425191,25.4361349947,3
REZOVACCKE-2_planed,688872.79,5073318.89,-710.12,925.0,17.0031236964,25.3737727544,3
REZOVACCKE-2_planed,688872.79,5073318.89,-715.12,930.0,16.866498294,25.3115671369,3
REZOVACCKE-2_planed,688872.79,5073318.89,-720.12,935.0,16.7300752286,25.2495236096,3
REZOVACCKE-2_planed,688872.79,5073318.89,-725.12,940.0,16.5938632901,25.1876475769,3
REZOVACCKE-2_planed,688872.79,5073318.89,-730.12,945.0,16.4578711394,25.1259443791,3
REZOVACCKE-2_planed,688872.79,5073318.89,-735.12,950.0,16.3221073057,25.0644192901,3
REZOVACCKE-2_planed,688872.79,5073318.89,-740.12,955.0,16.1865801853,25.0030775159,3
REZOVACCKE-2_planed,688872.79,5073318.89,-745.12,960.0,16.0512980387,24.9419241926,3
REZOVACCKE-2_planed,688872.79,5073318.89,-750.12,965.0,15.9162689896,24.880964385,3
REZOVACCKE-2_planed,688872.79,5073318.89,-755.12,970.0,15.7815010229,24.8202030849,3
REZOVACCKE-2_planed,688872.79,5073318.89,-760.12,975.0,15.6470019832,24.7596452097,3
REZOVACCKE-2_planed,688872.79,5073318.89,-765.12,980.0,15.5127795734,24.6992956007,3
REZOVACCKE-2_planed,688872.79,5073318.89,-770.12,985.0,15.3788413532,24.6391590216,3
REZOVACCKE-2_planed,688872.79,5073318.89,-775.12,990.0,15.2451947383,24.5792401573,3
REZOVACCKE-2_planed,688872.79,5073318.89,-780.12,995.0,15.111846999,24.5195436126,3
REZOVACCKE-2_planed,688872.79,5073318.89,-785.12,1000.0,14.9788052595,24.4600739107,3
REZOVACCKE-2_planed,688872.79,5073318.89,-790.12,1005.0,14.8460764966,24.400835492,3
REZOVACCKE-2_planed,688872.79,5073318.89,-795.12,1010.0,14.7136675397,24.3418327129,3
REZOVACCKE-2_planed,688872.79,5073318.89,-800.12,1015.0,14.5815850697,24.283069845,3
REZOVACCKE-2_planed,688872.79,5073318.89,-805.12,1020.0,14.4498356183,24.2245510735,3
REZOVACCKE-2_planed,688872.79,5073318.89,-810.12,1025.0,14.3184255683,24.1662804964,3
REZOVACCKE-2_planed,688872.79,5073318.89,-815.12,1030.0,14.1873611527,24.1082621237,3
REZOVACCKE-2_planed,688872.79,5073318.89,-820.12,1035.0,14.0566484548,24.0504998762,3
REZOVACCKE-2_planed,688872.79,5073318.89,-825.12,1040.0,13.9262934079,23.9929975847,3
REZOVACCKE-2_planed,688872.79,5073318.89,-830.12,1045.0,13.7963017955,23.9357589891,3
REZOVACCKE-2_planed,688872.79,5073318.89,-835.12,1050.0,13.6666792516,23.8787877379,3
REZOVACCKE-2_planed,688872.79,5073318.89,-840.12,1055.0,13.5374312602,23.8220873871,3
REZOVACCKE-2_planed,688872.79,5073318.89,-845.12,1060.0,13.4085631565,23.7656613997,3
REZOVACCKE-2_planed,688872.79,5073318.89,-850.12,1065.0,13.2800801264,23.7095131451,3
REZOVACCKE-2_planed,688872.79,5073318.89,-855.12,1070.0,13.1519872077,23.6536458985,3
REZOVACCKE-2_planed,688872.79,5073318.89,-860.12,1075.0,13.0242892901,23.59806284,3
REZOVACCKE-2_planed,688872.79,5073318.89,-865.12,1080.0,12.8969911162,23.5427670548,3
REZOVACCKE-2_planed,688872.79,5073318.89,-870.12,1085.0,12.770097282,23.4877615322,3
REZOVACCKE-2_planed,688872.79,5073318.89,-875.12,1090.0,12.6436122376,23.4330491652,3
REZOVACCKE-2_planed,688872.79,5073318.89,-880.12,1095.0,12.5175402883,23.3786327505,3
REZOVACCKE-2_planed,688872.79,5073318.89,-885.12,1100.0,12.3918855952,23.3245149878,3
REZOVACCKE-2_planed,688872.79,5073318.89,-890.12,1105.0,12.2666521765,23.2706984797,3
REZOVACCKE-2_planed,688872.79,5073318.89,-895.12,1110.0,12.1418439082,23.2171857316,3
REZOVACCKE-2_planed,688872.79,5073318.89,-900.12,1115.0,12.0174645256,23.1639791511,3
REZOVACCKE-2_planed,688872.79,5073318.89,-905.12,1120.0,11.893517624,23.1110810482,3
REZOVACCKE-2_planed,688872.79,5073318.89,-910.12,1125.0,11.7700066602,23.0584936351,3
REZOVACCKE-2_planed,688872.79,5073318.89,-915.12,1130.0,11.6469349537,23.006219026,3
REZOVACCKE-2_planed,688872.79,5073318.89,-920.12,1135.0,11.5243056879,22.9542592372,3
REZOVACCKE-2_planed,688872.79,5073318.89,-925.12,1140.0,11.4021219115,22.9026161872,3
REZOVACCKE-2_planed,688872.79,5073318.89,-930.12,1145.0,11.2803865402,22.8512916962,3
REZOVACCKE-2_planed,688872.79,5073318.89,-935.12,1150.0,11.1591023574,22.800287487,3
REZOVACCKE-2_planed,688872.79,5073318.89,-940.12,1155.0,11.0382720165,22.7496051843,3
